<<<<<<< HEAD
Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,resistance_level_1,resistance_level_2,resistance_level_3
2022-01-23,113.639,113.943,113.629,113.911,0,,,,37.76753564885202,113.943,113.629,113.656,138.999,144.847,150.356
2022-01-24,113.912,114.095,113.466,113.722,0,116.47484503846105,114.82415,113.17345496153895,35.836417379784024,114.095,113.466,113.656,138.999,144.847,150.356
2022-01-25,113.722,114.155,113.67,113.92,0,116.4391135163508,114.75669999999998,113.07428648364916,39.33594732563856,114.155,113.67,113.656,138.999,144.847,150.356
2022-01-26,113.92,114.783,113.87,114.651,0,116.3146882709507,114.6999,113.0851117290493,50.14661732957153,114.783,113.87,113.656,138.999,144.847,150.356
2022-01-27,114.654,115.489,114.604,115.413,0,116.19703844816455,114.66785,113.13866155183545,58.4573237267035,115.489,114.604,113.656,138.999,144.847,150.356
2022-01-28,115.412,115.685,115.121,115.181,0,116.07849930834121,114.6327,113.18690069165879,55.42770549367313,115.685,115.121,113.656,138.999,144.847,150.356
2022-01-30,115.258,115.59,115.219,115.484,0,115.99120858933594,114.61115,113.23109141066405,58.45599028338832,115.59,115.219,113.656,138.999,144.847,150.356
2022-01-31,115.485,115.529,114.887,114.922,0,115.90432296542217,114.5808,113.25727703457783,51.470902369998086,115.529,114.887,113.656,138.999,144.847,150.356
2022-02-01,114.923,115.068,114.566,114.764,0,115.73123134833577,114.52860000000001,113.32596865166425,49.67378851253158,115.068,114.566,113.656,138.999,144.847,150.356
2022-02-02,114.764,114.776,114.15,114.5,0,115.64801432946942,114.4913,113.33458567053057,46.73742311390004,114.776,114.15,113.656,138.999,144.847,150.356
2022-02-03,114.499,115.05,114.486,114.883,0,115.56478591202102,114.46624999999999,113.36771408797895,51.24061604826614,115.05,114.486,113.656,138.999,144.847,150.356
2022-02-04,114.884,115.428,114.773,115.154,0,115.63410310962327,114.49570000000001,113.35729689037676,54.19180336208294,115.428,114.773,113.656,138.999,144.847,150.356
2022-02-06,115.238,115.341,115.135,115.27,0,115.70269732296553,114.57225000000001,113.44180267703449,55.43518390166808,115.341,115.135,113.656,138.999,144.847,150.356
2022-02-07,115.271,115.416,114.913,115.403,0,115.8041478567139,114.63304999999998,113.46195214328607,56.88033927200728,115.416,114.913,113.656,138.999,144.847,150.356
2022-02-08,115.403,115.679,115.229,115.462,0,115.90544797491013,114.68574999999998,113.46605202508984,57.53815810862831,115.679,115.229,113.656,138.999,144.847,150.356
2022-02-09,115.46,115.652,115.335,115.637,0,116.01215526335154,114.72494999999999,113.43774473664844,59.51120125554909,115.652,115.335,113.656,138.999,144.847,150.356
2022-02-10,115.636,116.337,115.541,116.13,0,116.22567698304088,114.8126,113.39952301695912,64.51375087269011,116.337,115.541,113.656,138.999,144.847,150.356
2022-02-11,116.13,116.131,115.009,115.411,0,116.28616663497058,114.86205,113.43793336502941,54.02916212884578,116.131,115.009,113.656,138.999,144.847,150.356
2022-02-13,115.318,115.594,115.282,115.507,0,116.30595728865313,114.94905000000001,113.5921427113469,55.07888972633469,115.594,115.282,113.656,138.999,144.847,150.356
2022-02-14,115.507,115.746,115.01,115.391,0,116.26696344974985,115.0358,113.80463655025014,53.489486593609186,115.746,115.01,113.656,138.999,144.847,150.356
2022-02-15,115.39,115.873,115.257,115.678,0,116.27044390210365,115.12415000000001,113.97785609789638,56.810251660728085,115.873,115.257,113.656,138.999,144.847,150.356
2022-02-16,115.678,115.789,115.115,115.26,0,116.1501661098622,115.20104999999998,114.25193389013776,51.08897112580391,115.789,115.115,113.656,138.999,144.847,150.356
2022-02-17,115.26,115.405,114.787,115.181,0,116.01027877214513,115.26410000000001,114.5179212278549,50.06280609272214,115.405,114.787,113.656,138.999,144.847,150.356
2022-02-18,115.182,115.296,114.969,114.991,0,115.98492182404354,115.2811,114.57727817595645,47.587146588064364,115.296,114.969,113.656,138.999,144.847,150.356
2022-02-20,115.022,115.123,114.869,114.983,0,115.9722074375138,115.2596,114.54699256248621,47.48067990531719,115.123,114.869,113.656,138.999,144.847,150.356
2022-02-21,114.982,115.029,114.498,114.687,0,115.98968974555831,115.2349,114.48011025444168,43.59434172010649,115.029,114.498,113.656,138.999,144.847,150.356
2022-02-22,114.69,115.242,114.621,115.039,0,115.96297826815999,115.21264999999998,114.46232173183998,48.94600776016998,115.242,114.621,113.656,138.999,144.847,150.356
2022-02-23,115.04,115.199,114.511,114.662,0,115.97815119460408,115.19964999999999,114.4211488053959,44.11802445653242,115.199,114.511,113.656,138.999,144.847,150.356
2022-02-24,114.662,115.694,114.406,115.191,0,115.97352747458149,115.221,114.46847252541852,51.36702783192218,115.694,114.406,113.656,138.999,144.847,150.356
2022-02-25,115.193,115.759,115.161,115.501,0,115.95514750036087,115.27105000000002,114.58695249963917,55.04708930787372,115.759,115.161,113.656,138.999,144.847,150.356
2022-02-27,115.148,115.765,115.148,115.571,0,115.97711464102255,115.30545,114.63378535897743,55.85932902474065,115.765,115.148,113.656,138.999,144.847,150.356
2022-02-28,115.571,115.641,114.86,115.138,0,115.9770719731686,115.30465,114.63222802683138,49.85814357125874,115.641,114.86,113.656,138.999,144.847,150.356
2022-03-01,115.138,115.16,114.698,115.04,0,115.97534506741104,115.29315,114.61095493258895,48.58588805922024,115.16,114.698,113.656,138.999,144.847,150.356
2022-03-02,115.041,115.717,115.024,115.67,0,116.0069762665501,115.3065,114.6060237334499,56.30502717577921,115.717,115.024,113.656,138.999,144.847,150.356
2022-03-03,115.669,115.806,115.253,115.437,0,116.0047003198941,115.30525,114.6057996801059,53.12807508810165,115.806,115.253,113.656,138.999,144.847,150.356
2022-03-04,115.437,115.532,114.649,114.789,0,115.97932115084976,115.26285,114.54637884915024,45.4477493146099,115.532,114.649,113.656,138.999,144.847,150.356
2022-03-06,114.895,115.062,114.82,114.896,0,115.81321969374412,115.20115000000001,114.58908030625591,46.814969398419734,115.062,114.82,113.656,138.999,144.847,150.356
2022-03-07,114.894,115.515,114.886,115.449,0,115.81794299069024,115.20304999999999,114.58815700930974,53.32569843211869,115.515,114.886,113.656,138.999,144.847,150.356
2022-03-08,115.446,115.921,115.361,115.82,0,115.87806487622558,115.21869999999998,114.55933512377439,57.118367742061615,115.921,115.361,113.656,138.999,144.847,150.356
2022-03-09,115.82,116.194,115.554,116.146,0,116.02787814960307,115.25645000000002,114.48502185039696,60.18028644067029,116.194,115.554,113.656,138.999,144.847,150.356
2022-03-10,116.146,116.565,115.812,116.559,0,116.24449480930774,115.30049999999999,114.35650519069223,63.7150918421349,116.565,115.812,113.656,138.999,144.847,150.356
2022-03-11,116.559,117.355,116.512,117.224,0,116.66052234882727,115.3987,114.13687765117274,68.55536830121679,117.355,116.512,113.656,138.999,144.847,150.356
2022-03-13,117.317,117.878,117.309,117.639,0,117.11096721999667,115.5216,113.93223278000335,71.14247507868438,117.878,117.309,113.656,138.999,144.847,150.356
2022-03-14,117.641,118.449,117.641,118.365,0,117.68352021864115,115.69030000000001,113.69707978135887,75.01520212919557,118.449,117.641,113.656,138.999,144.847,150.356
2022-03-15,118.365,118.428,117.695,118.227,0,118.10074513787971,115.85249999999999,113.60425486212027,73.00950945082613,118.428,117.695,113.656,138.999,144.847,150.356
2022-03-16,118.229,119.122,118.191,118.747,0,118.56422840299618,116.05550000000001,113.54677159700384,75.65130791596295,119.122,118.191,113.656,138.999,144.847,150.356
2022-03-17,118.748,118.852,118.365,118.769,0,118.9660688684392,116.24199999999999,113.51793113156079,75.759410506949,118.852,118.365,113.656,138.999,144.847,150.356
2022-03-18,118.769,119.399,118.712,119.116,0,119.35863594262202,116.4647,113.57076405737797,77.45929509482939,119.399,118.712,113.656,138.999,144.847,150.356
2022-03-20,119.099,119.306,118.979,119.245,0,119.7385671006312,116.6674,113.5962328993688,78.07484580210397,119.306,118.979,113.656,138.999,144.847,150.356
2022-03-21,119.246,120.462,119.103,120.375,0,120.32748264250351,116.91109999999999,113.49471735749647,82.56607263541821,120.462,119.103,113.656,138.999,144.847,150.356
2022-03-22,120.375,121.411,120.277,121.069,0,120.98966181462013,117.186,113.38233818537988,84.64625903780889,121.411,120.277,113.656,138.999,144.847,150.356
2022-03-23,121.069,121.301,120.591,121.222,0,121.55427320800193,117.4902,113.42612679199807,85.06922556470073,121.301,120.591,113.656,138.999,144.847,150.356
2022-03-24,121.221,122.433,121.178,121.466,0,122.06173027611433,117.8115,113.56126972388566,85.74372402515097,122.433,121.178,113.656,138.999,144.847,150.356
2022-03-25,121.469,122.239,121.418,121.999,0,122.62836351322287,118.12795000000001,113.62753648677716,87.11323239553973,122.239,121.418,113.656,138.999,144.847,150.356
2022-03-27,121.999,123.161,121.983,123.077,0,123.31831797572718,118.50995,113.70158202427282,89.34304329376616,123.161,121.983,113.656,138.999,144.847,150.356
2022-03-28,123.077,125.097,122.963,123.176,0,123.82851377774008,118.92929999999998,114.03008622225988,89.52234695898217,125.097,122.963,113.656,138.999,144.847,150.356
2022-03-29,123.174,123.807,121.309,121.66,0,123.9346855973379,119.2675,114.6003144026621,70.07824558901102,123.807,121.309,113.656,138.999,144.847,150.356
2022-03-30,121.66,122.453,121.521,122.331,0,124.1138017013899,119.6116,115.10939829861009,72.88540772754169,122.453,121.521,113.656,138.999,144.847,150.356
2022-03-31,122.331,122.733,121.281,122.627,0,124.28204803468677,119.95195000000001,115.62185196531325,74.04231939842848,122.733,121.281,113.656,138.999,144.847,150.356
2022-04-01,122.627,123.033,122.242,122.477,0,124.35837258970226,120.26849999999999,116.17862741029772,72.3574561945902,123.033,122.242,113.656,138.999,144.847,150.356
2022-04-03,122.569,122.776,122.262,122.731,0,124.42506376802041,120.5771,116.7291362319796,73.45882292030781,122.776,122.262,113.656,138.999,144.847,150.356
2022-04-04,122.73,122.958,122.37,122.516,0,124.45140680803823,120.84169999999999,117.23199319196175,70.88431908254007,122.958,122.37,113.656,138.999,144.847,150.356
2022-04-05,122.516,124.05,122.427,123.752,0,124.65431554160394,121.14734999999999,117.64038445839604,76.07541138866277,124.05,122.427,113.656,138.999,144.847,150.356
2022-04-06,123.752,124.026,123.452,123.704,0,124.84544494593239,121.4143,117.98315505406761,75.51234808363583,124.026,123.452,113.656,138.999,144.847,150.356
2022-04-07,123.703,124.229,123.589,123.946,0,124.97069503852263,121.70025000000001,118.42980496147739,76.45838478379312,124.229,123.589,113.656,138.999,144.847,150.356
2022-04-08,123.946,124.676,123.906,124.279,0,125.13524100017668,121.97684999999998,118.81845899982329,77.73315824868403,124.676,123.906,113.656,138.999,144.847,150.356
2022-04-10,124.009,124.995,124.008,124.864,0,125.31689408130366,122.2816,119.24630591869634,79.80232051513518,124.995,124.008,113.656,138.999,144.847,150.356
2022-04-11,124.864,125.77,124.834,125.422,0,125.56060908828732,122.5969,119.63319091171269,81.56229290580362,125.77,124.834,113.656,138.999,144.847,150.356
2022-04-12,125.421,125.758,124.762,125.506,0,125.70943141447603,122.90995000000001,120.11046858552399,81.81912478842631,125.758,124.762,113.656,138.999,144.847,150.356
2022-04-13,125.51,126.313,125.1,125.222,0,125.87003487301402,123.1523,120.43456512698597,77.86969640761299,126.313,125.1,113.656,138.999,144.847,150.356
2022-04-14,125.221,126.551,125.081,126.377,0,126.30145526700801,123.4177,120.53394473299198,81.73179691466447,126.551,125.081,113.656,138.999,144.847,150.356
2022-04-15,126.368,126.681,126.305,126.352,0,126.64247880092087,123.6742,120.70592119907913,81.40066058026403,126.681,126.305,113.656,138.999,144.847,150.356
2022-04-17,126.334,126.79,126.239,126.667,0,126.99305956419259,123.93424999999999,120.87544043580739,82.36988884097224,126.79,126.239,113.656,138.999,144.847,150.356
2022-04-18,126.667,127.971,126.434,127.918,0,127.61117391885769,124.2302,120.8492260811423,85.58305527481173,127.971,126.434,113.656,138.999,144.847,150.356
2022-04-19,127.916,129.405,127.78,128.35,0,128.2729392699162,124.49385,120.7147607300838,86.4981825966966,129.405,127.78,113.656,138.999,144.847,150.356
2022-04-20,128.351,128.743,127.457,128.31,0,128.82279638129813,124.75055000000002,120.6783036187019,85.95413612748413,128.743,127.457,113.656,138.999,144.847,150.356
2022-04-21,128.309,128.705,127.801,128.459,0,129.20889131215034,125.09049999999999,120.97210868784965,86.29981000709245,128.705,127.801,113.656,138.999,144.847,150.356
2022-04-22,128.46,129.107,127.734,128.449,0,129.5581044777345,125.39640000000001,121.23469552226553,86.14657621634494,129.107,127.734,113.656,138.999,144.847,150.356
2022-04-24,128.426,128.867,128.237,128.364,0,129.83271588731552,125.68325,121.53378411268449,84.76878231026664,128.867,128.237,113.656,138.999,144.847,150.356
2022-04-25,128.364,128.593,127.344,128.022,0,129.95406224441223,125.9605,121.96693775558776,79.2749656253355,128.593,127.344,113.656,138.999,144.847,150.356
2022-04-26,128.023,128.201,126.941,127.717,0,129.98220796309133,126.20980000000002,122.4373920369087,74.6297223639404,128.201,126.941,113.656,138.999,144.847,150.356
2022-04-27,127.717,129.87,127.482,129.698,0,130.232221820424,126.56890000000001,122.90557817957601,82.00518304972174,129.87,127.482,113.656,138.999,144.847,150.356
2022-04-28,129.698,131.251,129.55,130.64,0,130.74387009334046,126.9133,123.08272990665954,84.33697913842265,131.251,129.55,113.656,138.999,144.847,150.356
2022-04-29,130.64,130.665,129.314,129.824,0,130.9520251224801,127.2193,123.48657487751989,75.24151983362856,130.665,129.314,113.656,138.999,144.847,150.356
2022-05-01,129.723,130.37,129.61,130.282,0,131.17820317810933,127.5361,123.89399682189068,76.75670035228231,130.37,129.61,113.656,138.999,144.847,150.356
2022-05-02,130.281,130.476,129.697,129.984,0,131.28778161045966,127.82135000000001,124.35491838954036,73.60055528445233,130.476,129.697,113.656,138.999,144.847,150.356
2022-05-03,129.984,130.288,129.698,130.131,0,131.40982376310922,128.0847,124.75957623689077,74.16488995149349,130.288,129.698,113.656,138.999,144.847,150.356
2022-05-04,130.133,130.379,128.619,129.099,0,131.3844786561142,128.26855,125.15262134388581,63.846210751035116,130.379,128.619,113.656,138.999,144.847,150.356
2022-05-05,129.1,130.807,129.094,130.604,0,131.52572317044826,128.52345,125.52117682955173,70.32945966002974,130.807,129.094,113.656,138.999,144.847,150.356
2022-05-06,130.604,130.709,130.142,130.502,0,131.49630174751098,128.78744999999998,126.07859825248899,69.42085040076734,130.709,130.142,113.656,138.999,144.847,150.356
2022-05-08,130.494,131.068,130.45,130.96,0,131.6452459936616,129.01659999999998,126.38795400633838,71.21888280752447,131.068,130.45,113.656,138.999,144.847,150.356
2022-05-09,130.96,131.345,129.793,130.252,0,131.5870796905032,129.2116,126.8361203094968,64.86905237277679,131.345,129.793,113.656,138.999,144.847,150.356
2022-05-10,130.252,130.551,129.861,130.39,0,131.51600965122154,129.39775000000003,127.27949034877852,65.51446061397534,130.551,129.861,113.656,138.999,144.847,150.356
2022-05-11,130.39,130.811,129.444,129.826,0,131.5054538811256,129.49315,127.48084611887445,60.61331736133943,130.811,129.444,113.656,138.999,144.847,150.356
2022-05-12,129.83,129.846,127.517,129.084,0,131.48333450467186,129.52985,127.57636549532818,54.80452165412399,129.846,127.517,113.656,138.999,144.847,150.356
2022-05-13,129.083,129.452,128.489,129.182,0,131.45363376495305,129.57345,127.69326623504698,55.412292752485634,129.452,128.489,113.656,138.999,144.847,150.356
2022-05-15,129.19,129.639,128.698,128.907,0,131.43256318119975,129.59584999999998,127.75913681880023,53.2483655809636,129.639,128.698,113.656,138.999,144.847,150.356
2022-05-16,128.908,129.613,128.794,129.337,0,131.40546317409337,129.64024999999998,127.87503682590658,56.133025669791024,129.613,128.794,113.656,138.999,144.847,150.356
2022-05-17,129.339,129.78,129.069,129.124,0,131.36280974960607,129.67825,127.99369025039391,54.34428429606266,129.78,129.069,113.656,138.999,144.847,150.356
2022-05-18,129.126,129.346,127.896,128.749,0,131.28193039273563,129.7146,128.14726960726435,51.24798965179178,129.346,127.896,113.656,138.999,144.847,150.356
2022-05-19,128.748,128.942,127.024,127.612,0,131.30387767614516,129.70935,128.11482232385484,43.2093896301867,128.942,127.024,113.656,138.999,144.847,150.356
2022-05-20,127.614,128.297,127.562,127.772,0,131.41750642507455,129.61305,127.80859357492541,44.52801519979568,128.297,127.562,113.656,138.999,144.847,150.356
2022-05-22,127.891,128.057,127.15,127.374,0,131.43498025112783,129.44975,127.46451974887218,41.92054332772953,128.057,127.15,113.656,138.999,144.847,150.356
2022-05-23,127.373,128.083,127.303,127.778,0,131.45225758977944,129.34745,127.24264241022058,45.41471965070317,128.083,127.303,113.656,138.999,144.847,150.356
2022-05-24,127.78,127.78,126.359,127.08,0,131.46359166335498,129.18734999999998,126.91110833664497,40.84281958851829,127.78,126.359,113.656,138.999,144.847,150.356
2022-05-25,127.081,127.58,126.797,127.396,0,131.4305341165264,129.05795,126.68536588347364,43.61049233414852,127.58,126.797,113.656,138.999,144.847,150.356
2022-05-26,127.396,127.444,126.55,126.813,0,131.40137998826245,128.89204999999998,126.3827200117375,39.90144754515641,127.444,126.55,113.656,138.999,144.847,150.356
2022-05-27,126.813,127.255,126.725,127.087,0,131.41810776034745,128.79145,126.16479223965256,42.38171276786377,127.255,126.725,113.656,138.999,144.847,150.356
2022-05-29,127.0,127.343,126.858,126.978,0,131.2117850455038,128.61015,126.0085149544962,41.645400937701396,127.343,126.858,113.656,138.999,144.847,150.356
2022-05-30,126.979,128.339,126.945,128.084,0,130.94884044354822,128.48925000000003,126.02965955645182,50.95608730307635,128.339,126.945,113.656,138.999,144.847,150.356
2022-05-31,128.084,129.186,127.634,129.129,0,130.60609182211712,128.39770000000001,126.1893081778829,57.806245843777475,129.186,127.634,113.656,138.999,144.847,150.356
2022-06-01,129.128,130.238,129.105,130.081,0,130.56991044305508,128.38915000000003,126.20838955694497,62.891310414663245,130.238,129.105,113.656,138.999,144.847,150.356
2022-06-02,130.081,130.089,129.51,129.834,0,130.4516760295929,128.36135,126.27102397040706,60.84250789624107,130.089,129.51,113.656,138.999,144.847,150.356
2022-06-03,129.837,130.98,129.799,130.781,0,130.66791472458314,128.4091,126.15028527541683,65.4850364509534,130.98,129.799,113.656,138.999,144.847,150.356
2022-06-05,130.892,130.996,130.465,130.492,0,130.90004039420822,128.4795,126.0589596057918,63.02912045109868,130.996,130.465,113.656,138.999,144.847,150.356
2022-06-06,130.492,132.755,130.429,132.603,0,131.6578631845542,128.65055,125.64323681544582,71.4514250415348,132.755,130.429,113.656,138.999,144.847,150.356
2022-06-07,132.603,133.211,132.315,133.053,0,132.4264911013148,128.85785,125.28920889868522,72.87024098707633,133.211,132.315,113.656,138.999,144.847,150.356
2022-06-08,133.053,134.555,132.937,133.945,0,133.2897693382862,129.08825,124.88673066171378,75.47239931229907,134.555,132.937,113.656,138.999,144.847,150.356
2022-06-09,133.945,134.474,133.182,134.094,0,134.0714101514779,129.33675,124.6020898485221,75.88842435150335,134.474,133.182,113.656,138.999,144.847,150.356
2022-06-10,134.092,134.48,133.362,134.384,0,134.8266984409191,129.61849999999998,124.41030155908086,76.7162037361457,134.48,133.362,113.656,138.999,144.847,150.356
2022-06-12,134.298,134.998,134.296,134.908,0,135.58540392977423,129.98329999999999,124.38119607022574,78.17426529181135,134.998,134.296,113.656,138.999,144.847,150.356
2022-06-13,134.907,135.196,133.59,134.569,0,136.1668932960382,130.32315,124.47940670396179,74.90618410463757,135.196,133.59,113.656,138.999,144.847,150.356
2022-06-14,134.569,135.586,134.013,135.083,0,136.73742958458698,130.7086,124.679770415413,76.50967382475108,135.586,134.013,113.656,138.999,144.847,150.356
2022-06-15,135.08,135.138,133.506,134.302,0,137.0999448325651,131.0348,124.9696551674349,69.26700721322854,135.138,133.506,113.656,138.999,144.847,150.356
2022-06-16,134.303,134.642,131.492,134.214,0,137.32196509137276,131.3915,125.46103490862727,68.48038777046919,134.642,131.492,113.656,138.999,144.847,150.356
2022-06-17,134.214,135.421,133.735,134.878,0,137.58358464762415,131.7656,125.94761535237586,71.14328964740506,135.421,133.735,113.656,138.999,144.847,150.356
2022-06-19,134.907,135.44,134.661,134.843,0,137.6618761701447,132.1671,126.67232382985532,70.80373077070843,135.44,134.661,113.656,138.999,144.847,150.356
2022-06-20,134.843,135.213,134.531,134.984,0,137.66042437867344,132.56195,127.46347562132655,71.39603273010741,135.213,134.531,113.656,138.999,144.847,150.356
2022-06-21,134.986,136.708,134.981,136.199,0,137.665596213326,133.023,128.38040378667398,75.9278513089266,136.708,134.981,113.656,138.999,144.847,150.356
2022-06-22,136.199,136.625,135.122,135.345,0,137.53648021745803,133.38604999999998,129.23561978254193,67.79721770381258,136.625,135.122,113.656,138.999,144.847,150.356
2022-06-23,135.345,135.874,134.263,134.679,0,137.35514789115615,133.66355,129.97195210884382,62.20304384357767,135.874,134.263,113.656,138.999,144.847,150.356
2022-06-24,134.678,135.398,134.348,135.162,0,137.27198026466715,133.9176,130.56321973533284,64.49135844134922,135.398,134.348,113.656,138.999,144.847,150.356
2022-06-26,134.974,135.216,134.518,134.83,0,136.96625758122633,134.1674,131.36854241877364,61.72507811090644,135.216,134.518,113.656,138.999,144.847,150.356
2022-06-27,134.83,135.59,134.662,135.305,0,136.7588111449061,134.3936,132.02838885509388,64.09784662582865,135.59,134.662,113.656,138.999,144.847,150.356
2022-06-28,135.304,136.382,135.245,136.17,0,136.36819506416379,134.67749999999998,132.98680493583618,67.98955229791045,136.382,135.245,113.656,138.999,144.847,150.356
2022-06-29,136.167,137.002,135.772,136.602,0,136.48323946004382,134.87745,133.2716605399562,69.75296751800462,137.002,135.772,113.656,138.999,144.847,150.356
2022-06-30,136.608,136.641,134.974,135.115,0,136.35226563743646,134.98055,133.60883436256353,57.924306534552954,136.641,134.974,113.656,138.999,144.847,150.356
2022-07-01,135.116,135.684,134.74,135.214,0,136.3331575543694,135.044,133.75484244563063,58.429740635465656,135.684,134.74,113.656,138.999,144.847,150.356
2022-07-03,135.288,135.314,134.78,135.169,0,136.31142044537947,135.09775,133.8840795546205,58.088168102391045,135.314,134.78,113.656,138.999,144.847,150.356
2022-07-04,135.171,136.359,135.064,136.126,0,136.4307320610265,135.18485,133.93896793897352,63.03697587770843,136.359,135.064,113.656,138.999,144.847,150.356
2022-07-05,136.127,136.323,135.124,135.364,0,136.44911385770493,135.20765,133.96618614229507,57.24133566139035,136.323,135.124,113.656,138.999,144.847,150.356
2022-07-06,135.365,136.128,134.949,135.731,0,136.49087625879437,135.26575,134.04062374120562,59.187566348528385,136.128,134.949,113.656,138.999,144.847,150.356
2022-07-07,135.729,136.219,135.327,135.592,0,136.52122107298516,135.2912,134.06117892701485,58.10875580711492,136.219,135.327,113.656,138.999,144.847,150.356
2022-07-08,135.588,136.565,135.441,136.02,0,136.5577621701348,135.37709999999998,134.19643782986518,60.49637623909073,136.565,135.441,113.656,138.999,144.847,150.356
2022-07-10,135.953,137.276,135.871,137.014,0,136.77443494343686,135.5171,134.25976505656314,65.42505809114047,137.276,135.871,113.656,138.999,144.847,150.356
2022-07-11,137.016,137.752,136.707,137.24,0,137.06246586170454,135.6352,134.20793413829546,66.4499859395225,137.752,136.707,113.656,138.999,144.847,150.356
2022-07-12,137.242,137.532,136.47,137.123,0,137.26653234328776,135.7492,134.23186765671224,65.36962240567273,137.532,136.47,113.656,138.999,144.847,150.356
2022-07-13,137.125,138.122,136.933,138.016,0,137.66741751377796,135.9008,134.13418248622204,69.45195782813009,138.122,136.933,113.656,138.999,144.847,150.356
2022-07-14,138.016,139.387,137.993,138.999,0,138.26442799046671,136.04080000000002,133.81717200953332,73.19749102702193,139.387,137.993,113.656,138.999,144.847,150.356
2022-07-15,139.005,139.055,138.385,138.453,0,138.6282442101218,136.19620000000003,133.76415578987826,68.19585530376207,139.055,138.385,113.656,138.999,144.847,150.356
2022-07-17,138.499,138.568,138.025,138.329,0,138.87489751622078,136.3787,133.88250248377923,67.07489663208659,138.568,138.025,113.656,138.999,144.847,150.356
2022-07-18,138.327,138.436,137.889,137.995,0,139.04565325109417,136.52035,133.99504674890585,64.02228029711341,138.436,137.889,113.656,138.999,144.847,150.356
2022-07-19,137.998,138.373,137.38,138.092,0,139.17208621085658,136.68345,134.1948137891434,64.52719462952678,138.373,137.38,113.656,138.999,144.847,150.356
2022-07-20,138.092,138.554,137.899,138.279,0,139.32894684996327,136.83215,134.33535315003675,65.53148925815331,138.554,137.899,113.656,138.999,144.847,150.356
2022-07-21,138.278,138.875,137.02,137.651,0,139.40789451372197,136.9062,134.40450548627805,59.444786469917545,138.875,137.02,113.656,138.999,144.847,150.356
2022-07-22,137.651,137.953,135.565,135.999,0,139.40605675690531,136.87605000000002,134.34604324309473,47.061568031934314,137.953,135.565,113.656,138.999,144.847,150.356
2022-07-24,136.119,136.608,135.887,136.265,0,139.3505990665244,136.93355,134.51650093347558,48.90716160648024,136.608,135.887,113.656,138.999,144.847,150.356
2022-07-25,136.265,136.788,136.078,136.531,0,139.29413749260922,136.9994,134.7046625073908,50.75601662109259,136.788,136.078,113.656,138.999,144.847,150.356
2022-07-26,136.533,137.141,136.28,136.952,0,139.2249970014457,137.08855,134.9521029985543,53.61682296783479,137.141,136.28,113.656,138.999,144.847,150.356
2022-07-27,136.952,137.462,135.101,135.357,0,139.28008761431232,137.0501,134.82011238568765,43.343278254750274,137.462,135.101,113.656,138.999,144.847,150.356
2022-07-28,135.357,135.796,132.961,133.167,0,139.6553343725355,136.94025,134.2251656274645,33.774160265442944,135.796,132.961,113.656,138.999,144.847,150.356
2022-07-29,133.166,134.595,132.503,133.209,0,139.9446557913996,136.81415,133.6836442086004,34.07476216303458,134.595,132.503,113.656,138.999,144.847,150.356
